"","trdar_cd_nm","long","lat"
"684","구로동로28길",37.487803,126.88206
"685","구로동로38길",37.487803,126.88206
"686","구로동로41길",37.487803,126.88206
"687","구로동로42길",37.487803,126.88206
"688","구로동로7길",37.487803,126.88206
"689","구로동로8길",37.487803,126.88206
"690","구로중앙로19길",37.487803,126.88206
"691","구로중앙로28길",37.487803,126.88206
"692","구로중앙로34길",37.487803,126.88206
"693","구로중앙로42길",37.487803,126.88206
"694","구로중앙로7길",37.487803,126.88206
"695","구로중앙로8길",37.487803,126.88206
"696","남부순환로97길",37.478376,126.895573
"697","남부순환로97길",37.511827,126.840417
"698","도림로12길",37.502876,126.900372
"699","도림로6길",37.502876,126.900372
"700","디지털로27길",37.47410976,126.8705543
"701","디지털로32가길",37.47410976,126.8705543
"702","디지털로32길",37.47410976,126.8705543
"703","부일로11길",37.493293,126.831732
"704","부일로15길",37.493293,126.831732
"705","부일로1길",37.493293,126.831732
"706","새말로18길",37.50198639,126.8831457
"707","신도림로13길",37.508048,126.880394
"708","오류로8길",37.494248,126.844553
"709","우마길",37.481925,126.887833
"710","중앙로15길",37.483374,126.954127
"711","중앙로1길",37.483374,126.954127
"712","가산로3길",37.47074393,126.9023775
"713","가산로5길",37.47074393,126.9023775
"714","금하로14길",37.453508,126.903913
"715","금하로1길",37.453508,126.903913
"716","금하로24길",37.453508,126.903913
"717","남부순환로112길",37.478376,126.895573
"718","남부순환로112길",37.511827,126.840417
"719","독산로108길",37.485051,126.901454
"720","독산로40길",37.485051,126.901454
"721","독산로50길",37.485051,126.901454
"722","독산로64길",37.485051,126.901454
"723","독산로70길",37.485051,126.901454
"724","독산로78다길",37.485051,126.901454
"725","독산로85길",37.485051,126.901454
"726","문성로5길",37.479185,126.926859
"727","범안로11길",37.466685,126.889516
"728","범안로17길",37.466685,126.889516
"729","벚꽃로56길",37.48174,126.882639
"730","시흥대로120길",37.469232,126.897909
"731","시흥대로138길",37.469232,126.897909
"732","시흥대로141길",37.469232,126.897909
"733","시흥대로150길",37.469232,126.897909
"734","시흥대로153길",37.469232,126.897909
"735","시흥대로22길",37.469232,126.897909
"736","시흥대로36길",37.469232,126.897909
"737","시흥대로62가길",37.469232,126.897909
"738","시흥대로63길",37.469232,126.897909
"739","시흥대로68길",37.469232,126.897909
"740","시흥대로84길",37.469232,126.897909
"741","시흥대로94길",37.469232,126.897909
"742","가마산로61길",37.49306807,128.0036459
"743","경인로77길",37.49042676,126.822523
"744","경인로80길",37.49042676,126.822523
"745","경인로90길",37.49042676,126.822523
"746","국회대로56길",37.486749,126.939445
"747","당산로31길",37.524033,126.896197
"748","당산로37길",37.524033,126.896197
"749","당산로38길",37.524033,126.896197
"750","당산로46길",37.524033,126.896197
"751","대림로22길",37.48731117,126.910744
"752","대림로29길",37.48731117,126.910744
"753","대림로31길",37.48731117,126.910744
"754","대림로34길",37.48731117,126.910744
"755","대림로44길",37.48731117,126.910744
"756","대림로7길",37.48731117,126.910744
"757","대림로8길",37.48731117,126.910744
"758","도림로112길",37.502876,126.900372
"759","도림로147길",37.502876,126.900372
"760","도림로63길",37.502876,126.900372
"761","도림천로21길",37.502876,126.900372
"762","도신로15길",37.508184,126.904723
"763","도신로29길",37.508184,126.904723
"764","도신로60길",37.508184,126.904723
"765","도신로62길",37.508184,126.904723
"766","디지털로37길",37.47410976,126.8705543
"767","디지털로57길",37.47410976,126.8705543
"768","디지털로74길",37.47410976,126.8705543
"769","선유로55길",37.536087,126.897926
"770","선유서로24길",37.536087,126.897926
"771","선유서로25길",37.536087,126.897926
"772","선유서로28길",37.536087,126.897926
"773","신길로17길",37.499993,126.908824
"774","신길로39길",37.499993,126.908824
"775","신길로42가길",37.499993,126.908824
"776","신길로42길",37.499993,126.908824
"777","신길로60길",37.499993,126.908824
"778","양평로19길",37.537199,126.895226
"779","양평로22라길",37.537199,126.895226
"780","양평로28길",37.537199,126.895226
"781","여의대방로35길",37.49258072,126.9109698
"782","여의대방로39길",37.49258072,126.9109698
"783","여의대방로43나길",37.49258072,126.9109698
"784","여의대방로61길",37.49258072,126.9109698
"785","영등포로25길",37.52333185,126.8845148
"786","영등포로27길",37.52333185,126.8845148
"787","영등포로35길",37.52333185,126.8845148
"788","영등포로62길",37.52333185,126.8845148
"789","영등포로80길",37.52333185,126.8845148
"790","영등포로84길",37.52333185,126.8845148
"791","영신로9길",37.51537,126.907041
"792","국사봉1길",37.499237,126.931066
"793","국사봉2길",37.499237,126.931066
"794","국사봉길",37.499237,126.931066
"795","노량진로6길",37.513153,126.935833
"796","대방동27길",37.499998,126.920364
"797","대방동2길",37.499998,126.920364
"798","동작대로17길",37.492698,126.982644
"799","동작대로29길",37.492698,126.982644
"800","동작대로33길",37.492698,126.982644
"801","동작대로35길",37.492698,126.982644
"802","동작대로7길",37.492698,126.982644
"803","등용로14길",37.50531928,126.9371065
"804","만양로14길",37.50587254,126.9473771
"805","만양로8길",37.50587254,126.9473771
"806","사당로16가길",37.49523643,126.9560927
"807","사당로16길",37.49523643,126.9560927
"808","사당로20길",37.49523643,126.9560927
"809","사당로23길",37.49523643,126.9560927
"810","사당로23나길",37.49523643,126.9560927
"811","사당로26길",37.49523643,126.9560927
"812","사당로29길",37.49523643,126.9560927
"813","사당로2차길",37.49523643,126.9560927
"814","사당로30길",37.49523643,126.9560927
"815","사당로8길",37.49523643,126.9560927
"816","상도로15길",37.503268,126.947891
"817","상도로37길",37.503268,126.947891
"818","상도로47길",37.503268,126.947891
"819","상도로61길",37.503268,126.947891
"820","상도로62길",37.503268,126.947891
"821","서달로10길",37.504878,126.962422
"822","서달로14길",37.504878,126.962422
"823","서달로15길",37.504878,126.962422
"824","서달로8가길",37.504878,126.962422
"825","성대로1길",37.497767,126.9359
"826","성대로29길",37.497767,126.9359
"827","신대방길",37.488046,126.9105
"828","양녕로26길",37.48426679,126.9468463
"829","여의대방로22길",37.49258072,126.9109698
"830","여의대방로22나길",37.49258072,126.9109698
"831","여의대방로22카길",37.49258072,126.9109698
"832","여의대방로24길",37.49258072,126.9109698
"833","여의대방로46길",37.49258072,126.9109698
"834","장승배기로10길",37.504737,126.938837
"835","장승배기로19길",37.504737,126.938837
"836","장승배기로27길",37.504737,126.938837
"837","흑석로13길",37.507907,126.961026
"838","흑석로9길",37.507907,126.961026
"839","관악로10길",37.477356,126.955074
"840","관악로14길",37.477356,126.955074
"841","관악로28길",37.477356,126.955074
"842","관악로30길",37.477356,126.955074
"843","관천로15길",37.48137818,126.9286753
"844","관천로22길",37.48137818,126.9286753
"845","구암길",37.491787,126.946907
"846","국회단지길",37.486749,126.939445
"847","낙성대역길",37.476386,126.961649
"848","난곡로24길",37.46984,126.920033
"849","난곡로26길",37.46984,126.920033
"850","난곡로34길",37.46984,126.920033
"851","난곡로74길",37.46984,126.920033
"852","난우길",37.473519,126.918904
"853","난향길",37.462837,126.918267
"854","남부순환로142길",37.478376,126.895573
"855","남부순환로142길",37.511827,126.840417
"856","남부순환로151길",37.478376,126.895573
"857","남부순환로151길",37.511827,126.840417
"858","남부순환로161길",37.478376,126.895573
"859","남부순환로161길",37.511827,126.840417
"860","남부순환로172길",37.478376,126.895573
"861","남부순환로172길",37.511827,126.840417
"862","남부순환로234길",37.478376,126.895573
"863","남부순환로234길",37.511827,126.840417
"864","남부순환로248길",37.478376,126.895573
"865","남부순환로248길",37.511827,126.840417
"866","남현2길",37.475893,126.977365
"867","남현3길",37.475893,126.977365
"868","남현길",37.475893,126.977365
"869","당곡길",37.490906,126.928611
"870","대학14길",37.468536,126.937675
"871","대학길",37.468536,126.937675
"872","미성5길",37.474771,126.91523
"873","법원단지9길",37.475168,126.921922
"874","법원단지길",37.475168,126.921922
"875","복은길",37.474573,126.938675
"876","봉천로13길",37.482682,126.946416
"877","봉천로33길",37.482682,126.946416
"878","서림7길",37.473243,126.941079
"879","승방길",37.473177,126.979371
"880","신림동길",37.484262,126.929568
"881","신림로11길",37.484262,126.929568
"882","신림로28길",37.484262,126.929568
"883","신림로38길",37.484262,126.929568
"884","신림로48길",37.484262,126.929568
"885","신림로64길",37.484262,126.929568
"886","신림로65길",37.484262,126.929568
"887","신사로20길",37.485894,126.912011
"888","신원로3길",37.483698,126.925344
"889","양녕로6길",37.48426679,126.9468463
"890","은천로25길",37.48642329,126.9382501
"891","인헌길",37.476628,126.964433
"892","장군봉1길",37.48227,126.941837
"893","장군봉2길",37.48227,126.941837
"894","조원로10길",37.48332143,126.9033137
"895","조원로18길",37.48332143,126.9033137
"896","조원중앙로2길",37.48332143,126.9033137
"897","중앙길",37.483374,126.954127
"898","청룡8길",37.479296,126.945844
"899","청룡길",37.479296,126.945844
"900","청림3길",37.488243,126.959042
"901","행운1길",37.483901,126.954618
"902","행운길",37.483901,126.954618
"903","호암로20길",37.471264,126.934164
"904","호암로24길",37.471264,126.934164
"905","양산길",37.473711,126.933389
"906","양지길",37.470071,126.933118
"907","원신길",37.506022,126.910341
"908","소담길",37.547369,126.953695
"909","강남대로23길",37.507146,127.026463
"910","강남대로34길",37.507146,127.026463
"911","강남대로8길",37.507146,127.026463
"912","고무래로8길",37.50365794,127.010028
"913","남부순환로317길",37.478376,126.895573
"914","남부순환로317길",37.511827,126.840417
"915","남부순환로325길",37.478376,126.895573
"916","남부순환로325길",37.511827,126.840417
"917","남부순환로339길",37.478376,126.895573
"918","남부순환로339길",37.511827,126.840417
"919","논현로1길",37.506312,127.035229
"920","논현로27길",37.506312,127.035229
"921","동광로12길",37.572668,126.991562
"922","동광로1길",37.572668,126.991562
"923","동광로39길",37.572668,126.991562
"924","동산로10길",37.469672,127.039157
"925","동산로19길",37.469672,127.039157
"926","방배천로4안길",37.488017,126.993349
"927","마방로2길",37.47356367,127.0391419
"928","바우뫼로39길",37.47805,127.038513
"929","반포대로9길",37.48139027,127.0123048
"930","방배로18길",37.488017,126.993349
"931","방배로35길",37.488017,126.993349
"932","방배로42길",37.488017,126.993349
"933","사임당로17길",37.494181,127.0152
"934","사평대로22길",37.497617,126.997637
"935","사평대로26길",37.497617,126.997637
"936","사평대로57길",37.497617,126.997637
"937","서초대로15길",37.488897,126.988919
"938","서초대로23길",37.488897,126.988919
"939","서초대로25길",37.488897,126.988919
"940","서초대로4길",37.488897,126.988919
"941","서초대로64길",37.488897,126.988919
"942","서초대로8길",37.488897,126.988919
"943","신반포로45길",37.50499136,126.9891638
"944","언남길",37.473093,127.042538
"945","주흥15길",37.510001,127.017831
"946","주흥길",37.510001,127.017831
"947","청두곶길",37.479311,126.985271
"948","효령로23길",37.47788073,126.9873281
"949","효령로31길",37.47788073,126.9873281
"950","효령로34길",37.47788073,126.9873281
"951","효령로72길",37.47788073,126.9873281
"952","방배중앙로21길",37.488017,126.993349
"953","서초중앙로8길",37.488897,126.988919
"954","강남대로118길",37.507146,127.026463
"955","강남대로136길",37.507146,127.026463
"956","강남대로140길",37.507146,127.026463
"957","개포로17길",37.479667,127.04653
"958","개포로20길",37.479667,127.04653
"959","개포로28길",37.479667,127.04653
"960","개포로82길",37.479667,127.04653
"961","남부순환로365길",37.478376,126.895573
"962","남부순환로365길",37.511827,126.840417
"963","논현로106길",37.506312,127.035229
"964","논현로10길",37.506312,127.035229
"965","논현로115길",37.506312,127.035229
"966","논현로123길",37.506312,127.035229
"967","논현로139길",37.506312,127.035229
"968","논현로159길",37.506312,127.035229
"969","논현로26길",37.506312,127.035229
"970","논현로28길",37.506312,127.035229
"971","논현로63길",37.506312,127.035229
"972","논현로8길",37.506312,127.035229
"973","도곡로37길",37.496323,127.052963
"974","도산대로15길",37.516375,127.019537
"975","도산대로23길",37.516375,127.019537
"976","도산대로30길",37.516375,127.019537
"977","도산대로38길",37.516375,127.019537
"978","도산대로50길",37.516375,127.019537
"979","도산대로81길",37.516375,127.019537
"980","도산대로89길",37.516375,127.019537
"981","봉은사로109길",37.50511738,127.0255846
"982","봉은사로29길",37.50511738,127.0255846
"983","봉은사로43길",37.50511738,127.0255846
"984","봉은사로57길",37.50511738,127.0255846
"985","봉은사로68길",37.50511738,127.0255846
"986","삼성로115길",37.506666,127.056594
"987","삼성로147길",37.506666,127.056594
"988","삼성로57길",37.506666,127.056594
"989","삼성로63길",37.506666,127.056594
"990","삼성로64길",37.506666,127.056594
"991","삼성로69길",37.506666,127.056594
"992","삼성로75길",37.506666,127.056594
"993","선릉로121길",37.504545,127.048636
"994","선릉로132길",37.504545,127.048636
"995","선릉로133길",37.504545,127.048636
"996","선릉로146길",37.504545,127.048636
"997","선릉로18길",37.504545,127.048636
"998","압구정로2길",37.526056,127.028503
"999","언주로81길",37.499615,127.040845
"1000","영동대로112길",37.514337,127.060756
"1001","영동대로65길",37.514337,127.060756
"1002","일원로3길",37.493673,127.079469
"1003","일원로9길",37.493673,127.079469
"1004","테헤란로81길",37.504501,127.04925
"1005","학동로38길",37.514536,127.032513
"1006","학동로56길",37.514536,127.032513
"1007","학동로6길",37.514536,127.032513
"1008","학동로77길",37.514536,127.032513
"1009","거마로20길",37.497978,127.146458
"1010","동남로20길",37.497241,127.132496
"1011","마천로51길",37.50850525,127.1262978
"1012","백제고분로21길",37.51452063,127.0825549
"1013","백제고분로22길",37.51452063,127.0825549
"1014","백제고분로31길",37.51452063,127.0825549
"1015","오금로11길",37.501968,127.12816
"1016","오금로36길",37.501968,127.12816
"1017","구천면로41길",37.543091,127.131727
"1018","구천면로42길",37.543091,127.131727
"1019","암사길",37.551895,127.136207
"1020","양재대로101길",37.532666,127.13561
"1021","양재대로133길",37.532666,127.13561
"1022","양재대로91길",37.532666,127.13561
"1023","진황도로47길",37.540433,127.132465
"1024","천중로39길",37.54552325,127.1264018
"1025","천호대로162길",37.557258,127.079432
"1026","천호대로170길",37.557258,127.079432
"1027","천호옛14길",37.557258,127.079432
"1028","천호옛길",37.557258,127.079432
"1029","풍성로37가길",37.53487803,127.115468
