"","trdar_cd_nm","long","lat"
"6489","노해로17길",37.63705161,127.0226551
"6490","노해로23길",37.63705161,127.0226551
"6491","노해로33길",37.63705161,127.0226551
"6492","덕릉로40길",37.63404944,127.0180438
"6493","덕릉로41길",37.63404944,127.0180438
"6494","도봉로13길",37.61872738,127.0288197
"6495","도봉로18길",37.61872738,127.0288197
"6496","도봉로45길",37.61872738,127.0288197
"6497","도봉로67길",37.61872738,127.0288197
"6498","도봉로76길",37.61872738,127.0288197
"6499","도봉로8길",37.61872738,127.0288197
"6500","도봉로99길",37.61872738,127.0288197
"6501","삼각산로28길",37.639097,127.020091
"6502","삼양로20길",37.607129,127.02369
"6503","삼양로24길",37.607129,127.02369
"6504","삼양로27길",37.607129,127.02369
"6505","삼양로41길",37.607129,127.02369
"6506","삼양로54길",37.607129,127.02369
"6507","삼양로77길",37.607129,127.02369
"6508","삼양로93길",37.607129,127.02369
"6509","솔매로41길",37.62540227,127.0169657
"6510","솔매로45길",37.62540227,127.0169657
"6511","솔매로50길",37.62540227,127.0169657
"6512","솔샘로65길",37.61306013,127.0067461
"6513","수유로12길",37.63192787,127.0185746
"6514","오패산로30길",37.609352,127.034122
"6515","오패산로52길",37.609352,127.034122
"6516","오패산로67길",37.609352,127.034122
"6517","인수봉로56길",37.636852,127.012907
"6518","인수봉로72길",37.636852,127.012907
"6519","인수봉로79길",37.636852,127.012907
"6520","한천로109길",37.5704795,127.0646198
"6521","한천로124나길",37.5704795,127.0646198
"6522","한천로130길",37.5704795,127.0646198
"6523","한천로132길",37.5704795,127.0646198
"6524","한천로139가길",37.5704795,127.0646198
"6525","한천로140길",37.5704795,127.0646198
"6526","노해로60길",37.63705161,127.0226551
"6527","노해로63다길",37.63705161,127.0226551
"6528","덕릉로60길",37.63404944,127.0180438
"6529","도당로13가길",37.65959564,127.0343345
"6530","도당로13바길",37.65959564,127.0343345
"6531","도당로19길",37.65959564,127.0343345
"6532","도당로29길",37.65959564,127.0343345
"6533","도봉로109길",37.61872738,127.0288197
"6534","도봉로114길",37.61872738,127.0288197
"6535","도봉로143길",37.61872738,127.0288197
"6536","도봉로147길",37.61872738,127.0288197
"6537","도봉로152가길",37.61872738,127.0288197
"6538","도봉로156길",37.61872738,127.0288197
"6539","도봉로169나길",37.61872738,127.0288197
"6540","도봉로181길",37.61872738,127.0288197
"6541","도봉산4길",37.61872738,127.0288197
"6542","도봉산길",37.61872738,127.0288197
"6543","방학로10길",37.662534,127.034583
"6544","방학로15길",37.662534,127.034583
"6545","방학로5길",37.662534,127.034583
"6546","방학로6가길",37.662534,127.034583
"6547","삼양로144길",37.607129,127.02369
"6548","시루봉로23길",37.662117,127.029959
"6549","우이천로32길",37.6489,127.025328
"6550","우이천로4다길",37.6489,127.025328
"6551","해등로16길",37.654279,127.046012
"6552","공릉로58길",37.61170879,127.0777932
"6553","동일로173가길",37.654307,127.060636
"6554","동일로192길",37.654307,127.060636
"6555","동일로242길",37.654307,127.060636
"6556","상계로12길",37.660508,127.072894
"6557","상계로1길",37.660508,127.072894
"6558","상계로9가길",37.660508,127.072894
"6559","석계로1길",37.623032,127.060972
"6560","한글비석로22길",37.661051,127.074159
"6561","한글비석로24길",37.661051,127.074159
"6562","한글비석로44길",37.661051,127.074159
"6563","가좌로7길",37.585974,126.918996
"6564","갈현로1길",37.59810723,126.9098529
"6565","갈현로33길",37.59810723,126.9098529
"6566","갈현로41길",37.59810723,126.9098529
"6567","갈현로7길",37.59810723,126.9098529
"6568","불광천길",37.592104,126.914768
"6569","서오릉로21길",37.60302374,126.9255577
"6570","서오릉로8길",37.60302374,126.9255577
"6571","수색로18길",37.56894404,126.916614
"6572","역말로9길",37.60570041,126.9113216
"6573","연서로11길",37.608577,126.913109
"6574","연서로13길",37.608577,126.913109
"6575","연서로16길",37.608577,126.913109
"6576","연서로17길",37.608577,126.913109
"6577","연서로21길",37.608577,126.913109
"6578","연서로27길",37.608577,126.913109
"6579","연서로28길",37.608577,126.913109
"6580","연서로29길",37.608577,126.913109
"6581","연서로33길",37.608577,126.913109
"6582","연서로34길",37.608577,126.913109
"6583","연서로3길",37.608577,126.913109
"6584","연서로41길",37.608577,126.913109
"6585","연서로5길",37.608577,126.913109
"6586","은평로10길",37.5968846,126.9098229
"6587","은평로13길",37.5968846,126.9098229
"6588","은평로20길",37.5968846,126.9098229
"6589","은평로3길",37.5968846,126.9098229
"6590","은평로8길",37.5968846,126.9098229
"6591","응암로12길",37.587764,126.918218
"6592","응암로13길",37.587764,126.918218
"6593","응암로14길",37.587764,126.918218
"6594","응암로22길",37.587764,126.918218
"6595","응암로34길",37.587764,126.918218
"6596","증산로13길",37.584231,126.910223
"6597","증산로15길",37.584231,126.910223
"6598","증산로17길",37.584231,126.910223
"6599","증산로21길",37.584231,126.910223
"6600","증산로5길",37.584231,126.910223
"6601","증산로9길",37.584231,126.910223
"6602","증산서길",37.584231,126.910223
"6603","진흥로12길",37.610397,126.928713
"6604","진흥로1길",37.610397,126.928713
"6605","통일로69길",37.565065,126.965662
"6606","통일로78길",37.565065,126.965662
"6607","통일로87길",37.565065,126.965662
"6608","통일로92길",37.565065,126.965662
"6609","가재울로6길",37.577742,126.921411
"6610","독립문로8길",37.56961,126.96106
"6611","명지대길",37.583781,126.923182
"6612","모래내로15길",37.568898,126.914459
"6613","북아현로4길",37.55782674,126.9564391
"6614","세검정로1길",37.609442,126.974288
"6615","세무서2길",37.588632,126.94741
"6616","세무서길",37.588632,126.94741
"6617","수색로8길",37.56894404,126.916614
"6618","신촌로37길",37.55502,126.936499
"6619","연희로10길",37.564989,126.929578
"6620","응암로1길",37.587764,126.918218
"6621","증가로10길",37.56937734,126.9317534
"6622","증가로20가길",37.56937734,126.9317534
"6623","증가로23나길",37.56937734,126.9317534
"6624","증가로6길",37.56937734,126.9317534
"6625","충정로4길",37.565071,126.966209
"6626","충정로6길",37.565071,126.966209
"6627","통일로11길",37.565065,126.965662
"6628","통일로37길",37.565065,126.965662
"6629","통일로39길",37.565065,126.965662
"6630","홍연길",37.576238,126.930367
"6631","홍제내길",37.589573,126.943147
"6632","광성로6길",37.547884,126.939473
"6633","대흥로21길",37.556569,126.945771
"6634","대흥로28길",37.556569,126.945771
"6635","도화4길",37.540629,126.949044
"6636","도화길",37.540629,126.949044
"6637","독막로22길",37.54823391,126.915792
"6638","독막로32길",37.54823391,126.915792
"6639","독막로8길",37.54823391,126.915792
"6640","동교로17길",37.555957,126.914775
"6641","동교로19길",37.555957,126.914775
"6642","동교로25길",37.555957,126.914775
"6643","동교로27길",37.555957,126.914775
"6644","동교로38길",37.555957,126.914775
"6645","마포대로12길",37.53786556,126.9443927
"6646","마포대로20길",37.53786556,126.9443927
"6647","마포대로4길",37.53786556,126.9443927
"6648","만리재옛길",37.548438,126.9573
"6649","망원로11길",37.55609166,126.8981337
"6650","망원로2길",37.55609166,126.8981337
"6651","매봉산로2길",37.545097,127.01608
"6652","모래내로7길",37.568898,126.914459
"6653","방울내로9안길",37.55992,126.902754
"6654","백범로16길",37.545766,126.946785
"6655","성미산로11길",37.55843705,126.9094307
"6656","성미산로1길",37.55843705,126.9094307
"6657","성미산로32길",37.55843705,126.9094307
"6658","성산로4길",37.567442,126.916694
"6659","성지3길",37.548393,126.915891
"6660","숭문8길",37.549501,126.947944
"6661","숭문길",37.549501,126.947944
"6662","신촌로12길",37.55502,126.936499
"6663","신촌로28가길",37.55502,126.936499
"6664","신촌로30길",37.55502,126.936499
"6665","양화로11길",37.54879733,126.9101513
"6666","양화로1길",37.54879733,126.9101513
"6667","양화진길",37.54879733,126.9101513
"6668","와우산로29가길",37.54714728,126.9228015
"6669","와우산로29길",37.54714728,126.9228015
"6670","와우산로3길",37.54714728,126.9228015
"6671","월드컵로10길",37.554274,126.911747
"6672","월드컵로11길",37.554274,126.911747
"6673","월드컵로16길",37.554274,126.911747
"6674","월드컵로19길",37.554274,126.911747
"6675","월드컵로25길",37.554274,126.911747
"6676","월드컵로36길",37.554274,126.911747
"6677","월드컵로7길",37.554274,126.911747
"6678","월드컵로8길",37.554274,126.911747
"6679","토정로37길",37.539753,126.946413
"6680","효창원로93길",37.53549743,126.953606
"6681","가로공원로58길",37.533058,126.824774
"6682","곰달래로10길",37.52965506,126.8338957
"6683","곰달래로2길",37.52965506,126.8338957
"6684","곰달래로3길",37.52965506,126.8338957
"6685","곰달래로5길",37.52965506,126.8338957
"6686","남부순환로33길",37.478376,126.895573
"6687","남부순환로33길",37.511827,126.840417
"6688","남부순환로40길",37.478376,126.895573
"6689","남부순환로40길",37.511827,126.840417
"6690","남부순환로58길",37.478376,126.895573
"6691","남부순환로58길",37.511827,126.840417
"6692","남부순환로70길",37.478376,126.895573
"6693","남부순환로70길",37.511827,126.840417
"6694","남부순환로79길",37.478376,126.895573
"6695","남부순환로79길",37.511827,126.840417
"6696","남부순환로88길",37.478376,126.895573
"6697","남부순환로88길",37.511827,126.840417
"6698","목동남로4길",37.508972,126.864909
"6699","목동동로12길",37.508972,126.864909
"6700","목동동로8길",37.508972,126.864909
"6701","목동로19길",37.508972,126.864909
"6702","목동로9길",37.508972,126.864909
"6703","목동중앙남로3가길",37.508972,126.864909
"6704","목동중앙로13나길",37.508972,126.864909
"6705","목동중앙로3길",37.508972,126.864909
"6706","목동중앙본로7길",37.508972,126.864909
"6707","목동중앙북로16길",37.508972,126.864909
"6708","목동중앙북로8길",37.508972,126.864909
"6709","목동중앙서로7길",37.508972,126.864909
"6710","목동중앙서로8가길",37.508972,126.864909
"6711","신목로2길",37.521444,126.873777
"6712","신목로5길",37.521444,126.873777
"6713","신목로6길",37.521444,126.873777
"6714","신월로15길",37.520068,126.852659
"6715","신월로20길",37.520068,126.852659
"6716","오목로23길",37.52757,126.849162
"6717","오목로30길",37.52757,126.849162
"6718","오목로3길",37.52757,126.849162
"6719","오목로5길",37.52757,126.849162
"6720","은행정로5길",37.5201944,126.8595717
"6721","은행정로7길",37.5201944,126.8595717
"6722","중앙로25길",37.483374,126.954127
"6723","중앙로32길",37.483374,126.954127
"6724","중앙로36길",37.483374,126.954127
"6725","중앙로45길",37.483374,126.954127
"6726","중앙로47길",37.483374,126.954127
"6727","중앙로51길",37.483374,126.954127
"6728","중앙로55길",37.483374,126.954127
"6729","지양로7길",37.51743543,126.8377796
"6730","화곡로3길",37.541482,126.83992
"6731","화곡로4길",37.541482,126.83992
"6732","가로공원로76가길",37.533058,126.824774
"6733","가로공원로80길",37.533058,126.824774
"6734","강서로15길",37.532104,126.842198
"6735","강서로17가길",37.532104,126.842198
"6736","강서로18길",37.532104,126.842198
"6737","강서로29길",37.532104,126.842198
"6738","강서로35길",37.532104,126.842198
"6739","강서로45길",37.532104,126.842198
"6740","강서로45다길",37.532104,126.842198
"6741","강서로47길",37.532104,126.842198
"6742","강서로47라길",37.532104,126.842198
"6743","강서로5가길",37.532104,126.842198
"6744","강서로5나길",37.532104,126.842198
"6745","강서로5라길",37.532104,126.842198
"6746","강서로8길",37.532104,126.842198
"6747","개화동로23길",37.564826,126.811432
"6748","개화동로25길",37.564826,126.811432
"6749","곰달래로25길",37.52965506,126.8338957
"6750","곰달래로31길",37.52965506,126.8338957
"6751","곰달래로47길",37.52965506,126.8338957
"6752","곰달래로53길",37.52965506,126.8338957
"6753","곰달래로60길",37.52965506,126.8338957
"6754","공항대로38길",37.56059427,126.8119924
"6755","공항대로42길",37.56059427,126.8119924
"6756","공항대로55길",37.56059427,126.8119924
"6757","공항대로59길",37.56059427,126.8119924
"6758","공항대로59다길",37.56059427,126.8119924
"6759","공항대로61길",37.56059427,126.8119924
"6760","공항대로8길",37.56059427,126.8119924
"6761","국회대로7길",37.486749,126.939445
"6762","까치산로4길",37.5405025,126.841889
"6763","남부순환로11길",37.478376,126.895573
"6764","남부순환로11길",37.511827,126.840417
"6765","등촌로13길",37.543685,126.862296
"6766","등촌로39길",37.543685,126.862296
"6767","등촌로51길",37.543685,126.862296
"6768","등촌로55길",37.543685,126.862296
"6769","등촌로5길",37.543685,126.862296
"6770","방화대로21길",37.565178,126.816568
"6771","방화대로6라길",37.565178,126.816568
"6772","양천로14길",37.570342,126.809273
"6773","양천로24가길",37.570342,126.809273
"6774","양천로24길",37.570342,126.809273
"6775","양천로26길",37.570342,126.809273
"6776","양천로49길",37.570342,126.809273
"6777","양천로71길",37.570342,126.809273
"6778","양천로73가길",37.570342,126.809273
"6779","우장산로6길",37.548917,126.836469
"6780","월정로20길",37.5215875,126.8436749
"6781","초록마을로3길",37.54544781,126.8453895
"6782","초록마을로8길",37.54544781,126.8453895
"6783","초원로16길",37.561097,126.81308
"6784","화곡로13길",37.541482,126.83992
"6785","화곡로20길",37.541482,126.83992
"6786","화곡로31길",37.541482,126.83992
"6787","화곡로44나길",37.541482,126.83992
"6788","화곡로59길",37.541482,126.83992
"6789","화곡로64길",37.541482,126.83992
"6790","개봉로11길",37.48665731,126.8560469
"6791","개봉로17길",37.48665731,126.8560469
"6792","개봉로17다길",37.48665731,126.8560469
"6793","개봉로1길",37.48665731,126.8560469
"6794","개봉로20길",37.48665731,126.8560469
"6795","개봉로23가길",37.48665731,126.8560469
"6796","개봉로2길",37.48665731,126.8560469
"6797","개봉로3길",37.48665731,126.8560469
"6798","경인로15길",37.49042676,126.822523
"6799","경인로31길",37.49042676,126.822523
"6800","경인로35길",37.49042676,126.822523
"6801","경인로47길",37.49042676,126.822523
"6802","고척로21나길",37.49664186,126.8396842
"6803","고척로27길",37.49664186,126.8396842
"6804","고척로27다길",37.49664186,126.8396842
"6805","고척로52길",37.49664186,126.8396842
"6806","공원로6가길",37.503524,126.889889
"6807","구로동로15길",37.487803,126.88206
"6808","구로동로28길",37.487803,126.88206
"6809","구로동로38길",37.487803,126.88206
"6810","구로동로41길",37.487803,126.88206
"6811","구로동로42길",37.487803,126.88206
"6812","구로동로7길",37.487803,126.88206
"6813","구로동로8길",37.487803,126.88206
"6814","구로중앙로19길",37.487803,126.88206
"6815","구로중앙로28길",37.487803,126.88206
"6816","구로중앙로34길",37.487803,126.88206
"6817","구로중앙로42길",37.487803,126.88206
"6818","구로중앙로7길",37.487803,126.88206
"6819","구로중앙로8길",37.487803,126.88206
"6820","남부순환로97길",37.478376,126.895573
"6821","남부순환로97길",37.511827,126.840417
"6822","도림로12길",37.502876,126.900372
"6823","도림로6길",37.502876,126.900372
"6824","디지털로27길",37.47410976,126.8705543
"6825","디지털로32가길",37.47410976,126.8705543
"6826","디지털로32길",37.47410976,126.8705543
"6827","부일로11길",37.493293,126.831732
"6828","부일로15길",37.493293,126.831732
"6829","부일로1길",37.493293,126.831732
"6830","새말로18길",37.50198639,126.8831457
"6831","신도림로13길",37.508048,126.880394
"6832","오류로8길",37.494248,126.844553
"6833","우마길",37.481925,126.887833
"6834","중앙로15길",37.483374,126.954127
"6835","중앙로1길",37.483374,126.954127
"6836","가산로3길",37.47074393,126.9023775
"6837","가산로5길",37.47074393,126.9023775
"6838","금하로14길",37.453508,126.903913
"6839","금하로1길",37.453508,126.903913
"6840","금하로24길",37.453508,126.903913
"6841","남부순환로112길",37.478376,126.895573
"6842","남부순환로112길",37.511827,126.840417
"6843","독산로108길",37.485051,126.901454
"6844","독산로40길",37.485051,126.901454
"6845","독산로50길",37.485051,126.901454
"6846","독산로64길",37.485051,126.901454
"6847","독산로70길",37.485051,126.901454
"6848","독산로78다길",37.485051,126.901454
"6849","독산로85길",37.485051,126.901454
"6850","문성로5길",37.479185,126.926859
"6851","범안로11길",37.466685,126.889516
"6852","범안로17길",37.466685,126.889516
"6853","벚꽃로56길",37.48174,126.882639
"6854","시흥대로120길",37.469232,126.897909
"6855","시흥대로138길",37.469232,126.897909
"6856","시흥대로141길",37.469232,126.897909
"6857","시흥대로150길",37.469232,126.897909
"6858","시흥대로153길",37.469232,126.897909
"6859","시흥대로22길",37.469232,126.897909
"6860","시흥대로36길",37.469232,126.897909
"6861","시흥대로62가길",37.469232,126.897909
"6862","시흥대로63길",37.469232,126.897909
"6863","시흥대로68길",37.469232,126.897909
"6864","시흥대로84길",37.469232,126.897909
"6865","시흥대로94길",37.469232,126.897909
"6866","가마산로61길",37.49306807,128.0036459
"6867","경인로77길",37.49042676,126.822523
"6868","경인로80길",37.49042676,126.822523
"6869","경인로90길",37.49042676,126.822523
"6870","국회대로56길",37.486749,126.939445
"6871","당산로31길",37.524033,126.896197
"6872","당산로37길",37.524033,126.896197
"6873","당산로38길",37.524033,126.896197
"6874","당산로46길",37.524033,126.896197
"6875","대림로22길",37.48731117,126.910744
"6876","대림로29길",37.48731117,126.910744
"6877","대림로31길",37.48731117,126.910744
"6878","대림로34길",37.48731117,126.910744
"6879","대림로44길",37.48731117,126.910744
"6880","대림로7길",37.48731117,126.910744
"6881","대림로8길",37.48731117,126.910744
"6882","도림로112길",37.502876,126.900372
"6883","도림로147길",37.502876,126.900372
"6884","도림로63길",37.502876,126.900372
"6885","도림천로21길",37.502876,126.900372
"6886","도신로15길",37.508184,126.904723
"6887","도신로29길",37.508184,126.904723
"6888","도신로60길",37.508184,126.904723
"6889","도신로62길",37.508184,126.904723
"6890","디지털로37길",37.47410976,126.8705543
"6891","디지털로57길",37.47410976,126.8705543
"6892","디지털로74길",37.47410976,126.8705543
"6893","선유로55길",37.536087,126.897926
"6894","선유서로24길",37.536087,126.897926
"6895","선유서로25길",37.536087,126.897926
"6896","선유서로28길",37.536087,126.897926
"6897","신길로17길",37.499993,126.908824
"6898","신길로39길",37.499993,126.908824
"6899","신길로42가길",37.499993,126.908824
"6900","신길로42길",37.499993,126.908824
"6901","신길로60길",37.499993,126.908824
"6902","양평로19길",37.537199,126.895226
"6903","양평로22라길",37.537199,126.895226
"6904","양평로28길",37.537199,126.895226
"6905","여의대방로35길",37.49258072,126.9109698
"6906","여의대방로39길",37.49258072,126.9109698
"6907","여의대방로43나길",37.49258072,126.9109698
"6908","여의대방로61길",37.49258072,126.9109698
"6909","영등포로25길",37.52333185,126.8845148
"6910","영등포로27길",37.52333185,126.8845148
"6911","영등포로35길",37.52333185,126.8845148
"6912","영등포로62길",37.52333185,126.8845148
"6913","영등포로80길",37.52333185,126.8845148
"6914","영등포로84길",37.52333185,126.8845148
"6915","영신로9길",37.51537,126.907041
"6916","국사봉1길",37.499237,126.931066
"6917","국사봉2길",37.499237,126.931066
"6918","국사봉길",37.499237,126.931066
"6919","노량진로6길",37.513153,126.935833
"6920","대방동27길",37.499998,126.920364
"6921","대방동2길",37.499998,126.920364
"6922","동작대로17길",37.492698,126.982644
"6923","동작대로29길",37.492698,126.982644
"6924","동작대로33길",37.492698,126.982644
"6925","동작대로35길",37.492698,126.982644
"6926","동작대로7길",37.492698,126.982644
"6927","등용로14길",37.50531928,126.9371065
"6928","만양로14길",37.50587254,126.9473771
"6929","만양로8길",37.50587254,126.9473771
"6930","사당로16가길",37.49523643,126.9560927
"6931","사당로16길",37.49523643,126.9560927
"6932","사당로20길",37.49523643,126.9560927
"6933","사당로23길",37.49523643,126.9560927
"6934","사당로23나길",37.49523643,126.9560927
"6935","사당로26길",37.49523643,126.9560927
"6936","사당로29길",37.49523643,126.9560927
"6937","사당로2차길",37.49523643,126.9560927
"6938","사당로30길",37.49523643,126.9560927
"6939","사당로8길",37.49523643,126.9560927
"6940","상도로15길",37.503268,126.947891
"6941","상도로37길",37.503268,126.947891
"6942","상도로47길",37.503268,126.947891
"6943","상도로61길",37.503268,126.947891
"6944","상도로62길",37.503268,126.947891
"6945","서달로10길",37.504878,126.962422
"6946","서달로14길",37.504878,126.962422
"6947","서달로15길",37.504878,126.962422
"6948","서달로8가길",37.504878,126.962422
"6949","성대로1길",37.497767,126.9359
"6950","성대로29길",37.497767,126.9359
"6951","신대방길",37.488046,126.9105
"6952","양녕로26길",37.48426679,126.9468463
"6953","여의대방로22길",37.49258072,126.9109698
"6954","여의대방로22나길",37.49258072,126.9109698
"6955","여의대방로22카길",37.49258072,126.9109698
"6956","여의대방로24길",37.49258072,126.9109698
"6957","여의대방로46길",37.49258072,126.9109698
"6958","장승배기로10길",37.504737,126.938837
"6959","장승배기로19길",37.504737,126.938837
"6960","장승배기로27길",37.504737,126.938837
"6961","흑석로13길",37.507907,126.961026
"6962","흑석로9길",37.507907,126.961026
"6963","관악로10길",37.477356,126.955074
"6964","관악로14길",37.477356,126.955074
"6965","관악로28길",37.477356,126.955074
"6966","관악로30길",37.477356,126.955074
"6967","관천로15길",37.48137818,126.9286753
"6968","관천로22길",37.48137818,126.9286753
"6969","구암길",37.491787,126.946907
"6970","국회단지길",37.486749,126.939445
"6971","낙성대역길",37.476386,126.961649
"6972","난곡로24길",37.46984,126.920033
"6973","난곡로26길",37.46984,126.920033
"6974","난곡로34길",37.46984,126.920033
"6975","난곡로74길",37.46984,126.920033
"6976","난우길",37.473519,126.918904
"6977","난향길",37.462837,126.918267
"6978","남부순환로142길",37.478376,126.895573
"6979","남부순환로142길",37.511827,126.840417
"6980","남부순환로151길",37.478376,126.895573
"6981","남부순환로151길",37.511827,126.840417
"6982","남부순환로161길",37.478376,126.895573
"6983","남부순환로161길",37.511827,126.840417
"6984","남부순환로172길",37.478376,126.895573
"6985","남부순환로172길",37.511827,126.840417
"6986","남부순환로234길",37.478376,126.895573
"6987","남부순환로234길",37.511827,126.840417
"6988","남부순환로248길",37.478376,126.895573
"6989","남부순환로248길",37.511827,126.840417
"6990","남현2길",37.475893,126.977365
"6991","남현3길",37.475893,126.977365
"6992","남현길",37.475893,126.977365
"6993","당곡길",37.490906,126.928611
"6994","대학14길",37.468536,126.937675
"6995","대학길",37.468536,126.937675
"6996","미성5길",37.474771,126.91523
"6997","법원단지9길",37.475168,126.921922
"6998","법원단지길",37.475168,126.921922
"6999","복은길",37.474573,126.938675
"7000","봉천로13길",37.482682,126.946416
"7001","봉천로33길",37.482682,126.946416
"7002","서림7길",37.473243,126.941079
"7003","승방길",37.473177,126.979371
"7004","신림동길",37.484262,126.929568
"7005","신림로11길",37.484262,126.929568
"7006","신림로28길",37.484262,126.929568
"7007","신림로38길",37.484262,126.929568
"7008","신림로48길",37.484262,126.929568
"7009","신림로64길",37.484262,126.929568
"7010","신림로65길",37.484262,126.929568
"7011","신사로20길",37.485894,126.912011
"7012","신원로3길",37.483698,126.925344
"7013","양녕로6길",37.48426679,126.9468463
"7014","은천로25길",37.48642329,126.9382501
"7015","인헌길",37.476628,126.964433
"7016","장군봉1길",37.48227,126.941837
"7017","장군봉2길",37.48227,126.941837
"7018","조원로10길",37.48332143,126.9033137
"7019","조원로18길",37.48332143,126.9033137
"7020","조원중앙로2길",37.48332143,126.9033137
"7021","중앙길",37.483374,126.954127
"7022","청룡8길",37.479296,126.945844
"7023","청룡길",37.479296,126.945844
"7024","청림3길",37.488243,126.959042
"7025","행운1길",37.483901,126.954618
"7026","행운길",37.483901,126.954618
"7027","호암로20길",37.471264,126.934164
"7028","호암로24길",37.471264,126.934164
"7029","양산길",37.473711,126.933389
"7030","양지길",37.470071,126.933118
"7031","원신길",37.506022,126.910341
"7032","소담길",37.547369,126.953695
"7033","강남대로23길",37.507146,127.026463
"7034","강남대로34길",37.507146,127.026463
"7035","강남대로8길",37.507146,127.026463
"7036","고무래로8길",37.50365794,127.010028
"7037","남부순환로317길",37.478376,126.895573
"7038","남부순환로317길",37.511827,126.840417
"7039","남부순환로325길",37.478376,126.895573
"7040","남부순환로325길",37.511827,126.840417
"7041","남부순환로339길",37.478376,126.895573
"7042","남부순환로339길",37.511827,126.840417
"7043","논현로1길",37.506312,127.035229
"7044","논현로27길",37.506312,127.035229
"7045","동광로12길",37.572668,126.991562
"7046","동광로1길",37.572668,126.991562
"7047","동광로39길",37.572668,126.991562
"7048","동산로10길",37.469672,127.039157
"7049","동산로19길",37.469672,127.039157
"7050","방배천로4안길",37.488017,126.993349
"7051","마방로2길",37.47356367,127.0391419
"7052","바우뫼로39길",37.47805,127.038513
"7053","반포대로9길",37.48139027,127.0123048
"7054","방배로18길",37.488017,126.993349
"7055","방배로35길",37.488017,126.993349
"7056","방배로42길",37.488017,126.993349
"7057","사임당로17길",37.494181,127.0152
"7058","사평대로22길",37.497617,126.997637
"7059","사평대로26길",37.497617,126.997637
"7060","사평대로57길",37.497617,126.997637
"7061","서초대로15길",37.488897,126.988919
"7062","서초대로23길",37.488897,126.988919
"7063","서초대로25길",37.488897,126.988919
"7064","서초대로4길",37.488897,126.988919
"7065","서초대로64길",37.488897,126.988919
"7066","서초대로8길",37.488897,126.988919
"7067","신반포로45길",37.50499136,126.9891638
"7068","언남길",37.473093,127.042538
"7069","주흥15길",37.510001,127.017831
"7070","주흥길",37.510001,127.017831
"7071","청두곶길",37.479311,126.985271
"7072","효령로23길",37.47788073,126.9873281
"7073","효령로31길",37.47788073,126.9873281
"7074","효령로34길",37.47788073,126.9873281
"7075","효령로72길",37.47788073,126.9873281
"7076","방배중앙로21길",37.488017,126.993349
"7077","서초중앙로8길",37.488897,126.988919
"7078","강남대로118길",37.507146,127.026463
"7079","강남대로136길",37.507146,127.026463
"7080","강남대로140길",37.507146,127.026463
"7081","개포로17길",37.479667,127.04653
"7082","개포로20길",37.479667,127.04653
"7083","개포로28길",37.479667,127.04653
"7084","개포로82길",37.479667,127.04653
"7085","남부순환로365길",37.478376,126.895573
"7086","남부순환로365길",37.511827,126.840417
"7087","논현로106길",37.506312,127.035229
"7088","논현로10길",37.506312,127.035229
"7089","논현로115길",37.506312,127.035229
"7090","논현로123길",37.506312,127.035229
"7091","논현로139길",37.506312,127.035229
"7092","논현로159길",37.506312,127.035229
"7093","논현로26길",37.506312,127.035229
"7094","논현로28길",37.506312,127.035229
"7095","논현로63길",37.506312,127.035229
"7096","논현로8길",37.506312,127.035229
"7097","도곡로37길",37.496323,127.052963
"7098","도산대로15길",37.516375,127.019537
"7099","도산대로23길",37.516375,127.019537
"7100","도산대로30길",37.516375,127.019537
"7101","도산대로38길",37.516375,127.019537
"7102","도산대로50길",37.516375,127.019537
"7103","도산대로81길",37.516375,127.019537
"7104","도산대로89길",37.516375,127.019537
"7105","봉은사로109길",37.50511738,127.0255846
"7106","봉은사로29길",37.50511738,127.0255846
"7107","봉은사로43길",37.50511738,127.0255846
"7108","봉은사로57길",37.50511738,127.0255846
"7109","봉은사로68길",37.50511738,127.0255846
"7110","삼성로115길",37.506666,127.056594
"7111","삼성로147길",37.506666,127.056594
"7112","삼성로57길",37.506666,127.056594
"7113","삼성로63길",37.506666,127.056594
"7114","삼성로64길",37.506666,127.056594
"7115","삼성로69길",37.506666,127.056594
"7116","삼성로75길",37.506666,127.056594
"7117","선릉로121길",37.504545,127.048636
"7118","선릉로132길",37.504545,127.048636
"7119","선릉로133길",37.504545,127.048636
"7120","선릉로146길",37.504545,127.048636
"7121","선릉로18길",37.504545,127.048636
"7122","압구정로2길",37.526056,127.028503
"7123","언주로81길",37.499615,127.040845
"7124","영동대로112길",37.514337,127.060756
"7125","영동대로65길",37.514337,127.060756
"7126","일원로3길",37.493673,127.079469
"7127","일원로9길",37.493673,127.079469
"7128","테헤란로81길",37.504501,127.04925
"7129","학동로38길",37.514536,127.032513
"7130","학동로56길",37.514536,127.032513
"7131","학동로6길",37.514536,127.032513
"7132","학동로77길",37.514536,127.032513
"7133","거마로20길",37.497978,127.146458
"7134","동남로20길",37.497241,127.132496
"7135","마천로51길",37.50850525,127.1262978
"7136","백제고분로21길",37.51452063,127.0825549
"7137","백제고분로22길",37.51452063,127.0825549
"7138","백제고분로31길",37.51452063,127.0825549
"7139","백제고분로32길",37.51452063,127.0825549
"7140","백제고분로33길",37.51452063,127.0825549
"7141","백제고분로34길",37.51452063,127.0825549
"7142","백제고분로39길",37.51452063,127.0825549
"7143","백제고분로42길",37.51452063,127.0825549
"7144","백제고분로45길",37.51452063,127.0825549
