num,trdar_cd_nm,lon,lat
12045,테헤란로81길,127.0562938,37.5095673
12046,학동로38길,127.0344617,37.5131699
12047,학동로56길,127.0430683,37.5147383
12048,학동로6길,127.0252319,37.5100616
12049,학동로77길,127.0483119,37.520583
12050,거마로20길,127.1494543,37.4969896
12051,동남로20길,127.1353722,37.494842
12052,마천로51길,127.152055,37.4967275
12053,백제고분로21길,127.0908246,37.5056381
12054,백제고분로22길,127.0889823,37.502055
12055,백제고분로31길,127.0952442,37.5038326
12056,백제고분로32길,127.0943942,37.4998633
12057,백제고분로33길,127.0987532,37.5043861
12058,백제고분로34길,127.0988138,37.5005541
12059,백제고분로39길,127.1043148,37.5058869
12060,백제고분로42길,127.1099911,37.5052344
12061,백제고분로45길,127.1095702,37.5097005
12062,백제고분로46길,127.1137929,37.5075478
12063,백제고분로50길,127.1182633,37.5133452
12064,삼전로13길,127.086932,37.5075405
12065,송이로23길,127.1265768,37.497003
12066,송이로32길,127.127438,37.4886476
12067,송이로36길,127.1290824,37.4843363
12068,송파대로30길,127.1196205,37.4955962
12069,양재대로62길,127.1194343,37.4972447
12070,양재대로64길,127.1234955,37.4996705
12071,양재대로71길,127.1247895,37.511178
12072,양재대로72길,127.130059,37.5086456
12073,오금로11길,127.1111991,37.515419
12074,오금로36길,127.1232621,37.5008125
12075,오금로46길,127.1336981,37.4944392
12076,풍성로25길,127.1207661,37.5355379
12077,강동대로53길,127.132187,37.525296
12078,고덕로10길,127.1298786,37.5527856
12079,고덕로25길,127.1365194,37.5555234
12080,고덕로61길,127.1524482,37.5580119
12081,구천면로36길,127.132728,37.5428797
12082,구천면로41길,127.1320412,37.546523
12083,구천면로42길,127.1365113,37.5449113
12084,동남로65길,127.1543469,37.5477331
12085,동남로82길,127.1604187,37.5601982
12086,동남로85길,127.1546484,37.5613094
12087,명일로13길,127.1430487,37.5335139
12088,상암로14길,127.1295459,37.5472051
12089,상암로4길,127.125598,37.5478953
12090,상암로51길,127.1462573,37.5475097
12091,상암로5길,127.1276393,37.5521609
12092,상일로5길,127.1720915,37.5491539
12093,성내로5길,127.1238022,37.5309166
12094,성안로3길,127.1262496,37.5270165
12095,암사길,127.1347728,37.5515268
12096,양재대로101길,127.1354448,37.5325841
12097,양재대로116길,127.1425623,37.5382213
12098,양재대로124길,127.1457241,37.542279
12099,양재대로133길,127.140956,37.548083
12100,양재대로91길,127.1335211,37.5283633
12101,양재대로95길,127.1345243,37.5305754
12102,양재대로96길,127.1387767,37.5294129
12103,올림픽로48길,127.1213668,37.5292454
12104,올림픽로71길,127.1220685,37.5407341
12105,올림픽로77길,127.1232147,37.5432728
12106,올림픽로78길,127.1262078,37.5425904
12107,올림픽로80길,127.1273736,37.5426719
12108,올림픽로98길,127.1292451,37.5505528
12109,진황도로27길,127.1323509,37.5400846
12110,진황도로47길,127.1404201,37.5369767
12111,천중로39길,127.1395428,37.5431585
12112,천중로51길,127.1448894,37.5435423
12113,천호대로162길,127.1283212,37.534778
12114,천호대로170길,127.1320973,37.5324835
12115,천호대로187길,127.1426544,37.5367161
12116,천호대로197길,127.1471928,37.538288
12117,천호대로219길,127.1707514,37.5484767
12118,천호옛14길,127.1270493,37.5363024
12119,천호옛길,127.1240365,37.5342545
12120,풍성로37가길,127.1279293,37.5330591
12121,계동길,126.9867284,37.5809421
12122,난계로27길,127.0208344,37.5729076
12123,돈화문로11가길,126.9903073,37.5749095
12124,명륜길,126.9945216,37.5891354
12125,백석동길,126.9670279,37.5953856
12126,북촌로11길,126.9838361,37.5831553
12127,북촌로5길,126.9836008,37.5795376
12128,북촌로5나길,126.9823805,37.5830559
12129,삼청로5길,126.9806183,37.5828725
12130,성균관로5길,126.9944935,37.5858405
12131,숭인동길,127.021663,37.5766848
12132,옥인길,126.9662052,37.5812744
12133,율곡로10길,126.9915784,37.5748384
12134,율곡로16길,127.0036386,37.5750303
12135,이화장길,127.004551,37.5782063
12136,자하문로7길,126.9699973,37.5792054
12137,종로24길,126.9942111,37.5696847
12138,종로58가길,127.0172378,37.5727236
12139,종로65길,127.0199606,37.575677
12140,지봉로8길,127.0162363,37.5759871
12141,창경궁로35길,127.0024965,37.5877012
12142,창신2길,127.0099958,37.5728115
12143,창신5길,127.0123357,37.5744687
12144,창신길,127.0103231,37.5751475
12145,통일로12길,126.9612332,37.5745611
12146,평창길,126.9704556,37.6105415
12147,필운대로1길,126.9679917,37.5778275
12148,난계로11길,127.0222895,37.5665867
12149,난계로21길,127.0216664,37.570083
12150,다산로33길,127.0123033,37.5633821
12151,다산로36길,127.0184523,37.5608659
12152,다산로38길,127.0184822,37.5621665
12153,다산로39길,127.01342,37.5642701
12154,동호로10길,127.0126794,37.5552361
12155,동호로11길,127.0081486,37.5523781
12156,동호로15길,127.0079958,37.5545835
12157,동호로20길,127.0095093,37.5600193
12158,동호로8길,127.0138608,37.5534974
12159,명동길,126.9848959,37.5636048
12160,삼일대로4길,126.9898736,37.5620069
12161,장충단로8길,127.0087292,37.5622737
12162,청구로17길,127.0114813,37.5595243
12163,청구로1길,127.0163419,37.5576377
12164,퇴계로12길,126.9815898,37.55724
12165,퇴계로18길,126.9847835,37.5588865
12166,퇴계로46길,126.9782047,37.5575727
12167,퇴계로56길,127.0056361,37.5623827
12168,퇴계로8길,126.9801569,37.5572997
12169,퇴계로90길,127.022044,37.5633744
12170,녹사평대로11길,126.99317,37.5221978
12171,녹사평대로26길,126.9931554,37.5313169
12172,녹사평대로32길,126.9904918,37.5328424
12173,녹사평대로40나길,126.988913,37.5364348
12174,녹사평대로46길,126.9889937,37.5374041
12175,대사관로34길,127.0057683,37.5312026
12176,두텁바위로1길,126.9754246,37.5476149
12177,백범로79길,126.9645332,37.5412058
12178,백범로90길,126.969245,37.5374207
12179,서빙고로71길,126.9956626,37.5223526
12180,소월로20길,126.9847998,37.5448662
12181,신흥로20길,126.9843197,37.5468614
12182,우사단로10길,127.000631,37.5315717
12183,우사단로14길,126.997323,37.534102
12184,우사단로4길,126.9991016,37.5312638
12185,원효로19길,126.9540073,37.5333071
12186,원효로41길,126.959382,37.5353044
12187,원효로53길,126.9619955,37.5372549
12188,원효로89길,126.9682014,37.5408775
12189,이촌로22길,126.9561089,37.5251695
12190,이태원로27길,126.9938734,37.5358037
12191,이태원로54길,127.0013586,37.53629
12192,장문로45길,127.0013464,37.5289569
12193,청파로47길,126.9674,37.544911
12194,청파로47나길,126.9679413,37.5475006
12195,청파로71길,126.9668779,37.5494076
12196,청파로73길,126.9678724,37.5507331
12197,한강대로104길,126.9755461,37.5502057
12198,한강대로15길,126.9631201,37.5259317
12199,한강대로43길,126.9694184,37.5316536
12200,한강대로52길,126.9725545,37.5319872
12201,한강대로62길,126.9737422,37.5325878
12202,한강대로7길,126.961813,37.5247663
12203,한강대로88길,126.9730098,37.5445253
12204,한남대로20길,127.0093765,37.5352372
12205,회나무로13길,126.9901812,37.5408156
12206,효창원로39길,126.9589625,37.5374366
12207,후암로28길,126.9802837,37.5491519
12208,고산자로6길,127.0352218,37.5573714
12209,금호산2길,127.0232541,37.5486328
12210,금호산길,127.0193581,37.5508028
12211,둘레9길,127.0506583,37.5370939
12212,뚝섬로5길,127.0509952,37.5420538
12213,마장로27길,127.0344233,37.5670846
12214,마장로39길,127.0429473,37.567632
12215,마조로16길,127.0430384,37.5644626
12216,마조로1길,127.039547,37.5606754
12217,매봉길,127.0142975,37.5465935
12218,무수막길,127.0227953,37.5511116
12219,무학로6길,127.033126,37.565077
12220,무학봉28길,127.0335792,37.5617126
12221,무학봉길,127.0281856,37.5607632
12222,사근동길,127.045489,37.5603172
12223,상원12길,127.0496202,37.55037
12224,상원길,127.0482514,37.5485056
12225,서울숲2길,127.0410318,37.5469608
12226,성덕정17길,127.0553511,37.5378048
12227,성덕정길,127.0521792,37.5380919
12228,성수이로18길,127.05947,37.5420022
12229,성수이로7길,127.0540282,37.5414146
12230,성수일로6길,127.0532983,37.5446373
12231,송정12라길,127.067966,37.5508793
12232,송정4가길,127.0666616,37.5513578
12233,아차산로11길,127.0598925,37.5456625
12234,아차산로15길,127.0630048,37.5452966
12235,아차산로5길,127.0532253,37.5475038
12236,왕십리로14길,127.0461635,37.5486629
12237,왕십리로21길,127.0309134,37.5598586
12238,왕십리로26길,127.0329317,37.5643747
12239,왕십리로31길,127.027756,37.5633966
12240,왕십리로6길,127.046906,37.545465
12241,용답29길,127.0530755,37.5651362
12242,용답중앙길,127.0517346,37.5653197
12243,장터길,127.0189969,37.5482647
12244,청계천로10나길,127.0357912,37.569931
12245,한림말3길,127.0157064,37.5429739
12246,한림말길,127.0148708,37.5409153
12247,광나루로12길,127.0677893,37.5471503
12248,광나루로24길,127.0776739,37.5451489
12249,광나루로36길,127.0865597,37.5434584
12250,광나루로37길,127.0884233,37.5459531
12251,광나루로40길,127.0890568,37.5429819
12252,광나루로52길,127.0927177,37.5402039
12253,긴고랑로20길,127.0828201,37.5593033
12254,긴고랑로7길,127.0802683,37.5654878
12255,긴고랑로8길,127.0783259,37.561912
12256,긴고랑로9길,127.0815044,37.5649509
12257,능동로13길,127.0696518,37.5444143
12258,능동로19길,127.071806,37.5471414
12259,능동로34길,127.084026,37.5539409
12260,능동로3길,127.0649879,37.5339857
12261,능동로4길,127.0701616,37.5319771
12262,동일로18길,127.0666523,37.5388474
12263,동일로24길,127.0683362,37.542888
12264,뚝섬로23길,127.0661825,37.537359
12265,뚝섬로24길,127.0630202,37.5345575
12266,뚝섬로48길,127.0771561,37.5310519
12267,뚝섬로54길,127.0802619,37.5299395
12268,뚝섬로58길,127.0843932,37.5301766
12269,뚝섬로64길,127.0891378,37.5318075
12270,면목로17길,127.0754847,37.5556443
12271,아차산로40길,127.0780099,37.5358632
12272,아차산로51길,127.0850152,37.5394953
12273,아차산로55길,127.0866272,37.5397202
12274,아차산로65길,127.0929705,37.5416863
12275,아차산로78길,127.1094608,37.5496516
12276,용마산로21길,127.0879343,37.5555655
12277,용마산로3길,127.0853211,37.5564618
12278,자양로11길,127.0823753,37.5338741
12279,자양로15길,127.0802384,37.5349614
12280,자양로26길,127.087492,37.540806
12281,자양로45길,127.09063,37.5537689
12282,자양로50길,127.0944939,37.5523239
12283,자양로53길,127.0919297,37.5551143
12284,자양번영로3길,127.0737261,37.5322094
12285,천호대로109길,127.0821282,37.559215
12286,천호대로123길,127.0864195,37.557823
12287,천호대로129길,127.0914432,37.5534865
12288,경희대로3길,127.0508422,37.5934681
12289,경희대로4길,127.0551428,37.5916824
12290,난계로30길,127.0254865,37.5734748
12291,답십리로23길,127.0507775,37.578608
12292,답십리로56길,127.05883,37.5696058
12293,답십리로60길,127.0636324,37.569977
12294,답십리로63길,127.0688895,37.5755771
12295,답십리로64길,127.065729,37.5694402
12296,답십리로68길,127.0678859,37.5689446
12297,답십리로69길,127.0740178,37.5756875
12298,답십리로72길,127.0726329,37.5687959
12299,망우로18가길,127.0610712,37.5877933
12300,망우로18길,127.0626289,37.5882421
12301,망우로21길,127.0592473,37.5896388
12302,무학로16길,127.0317835,37.5707587
12303,무학로45길,127.0277012,37.5800485
12304,사가정로13길,127.0587175,37.579611
12305,사가정로23가길,127.0719208,37.5801334
12306,사가정로2길,127.0535421,37.568972
12307,서울시립대로16길,127.0537941,37.5788421
12308,서울시립대로29길,127.0546755,37.5856394
12309,서울시립대로4길,127.0494268,37.5737465
12310,약령시로17길,127.0426382,37.5852293
12311,왕산로32길,127.0410056,37.5769233
12312,왕산로33길,127.0416586,37.5810391
12313,왕산로43길,127.0477201,37.5845913
12314,이문로42길,127.0649079,37.6007119
12315,장한로14길,127.0710929,37.565524
12316,장한로25길,127.0697823,37.5718916
12317,장한로26가길,127.0701904,37.5683924
12318,장한로26길,127.0736459,37.5715373
12319,장한로27가길,127.0710694,37.5746492
12320,장한로27길,127.0698574,37.5730939
12321,장한로5길,127.0638107,37.5651616
12322,장한로8길,127.0698078,37.5632898
12323,전농로29길,127.0563604,37.5676076
12324,전농로3길,126.5154246,33.5052968
12325,전농로4길,127.0589609,37.5667457
12326,제기로21길,127.0353432,37.5866406
12327,제기로5길,127.0335668,37.5865369
12328,천장산로7길,127.0556887,37.5985302
12329,천호대로12길,127.024587,37.5746441
12330,천호대로17길,127.0322796,37.575782
12331,천호대로45길,127.0437626,37.5754908
12332,천호대로77길,127.0630928,37.5652849
12333,천호대로97길,127.0712923,37.56302
12334,한천로14길,127.0643159,37.5670783
12335,한천로33길,127.0671612,37.5770896
12336,한천로40길,127.0688867,37.5777809
12337,한천로46길,127.0720707,37.5814669
12338,휘경로14길,127.0632929,37.5934519
12339,휘경로23길,127.0657018,37.5956229
12340,휘경로2길,127.0605123,37.5949699
12341,휘경로3길,127.0635893,37.5976562
12342,겸재로29길,127.0858042,37.5901794
12343,겸재로36길,127.085775,37.5863872
12344,겸재로54길,127.0917649,37.5862098
12345,공릉로12가길,127.0819442,37.6172518
12346,공릉로2길,127.0779894,37.6109923
12347,답십리로75길,127.0809232,37.5743705
12348,동일로100길,127.0818787,37.5893955
12349,동일로101길,127.0761715,37.5886325
12350,동일로112길,127.0834431,37.5933134
12351,동일로123길,127.0765266,37.5985415
12352,동일로130길,127.0825927,37.6001935
12353,동일로139가길,127.0781412,37.6042345
12354,동일로139길,127.0768776,37.6030811
12355,동일로140길,127.0811019,37.6049285
12356,동일로149길,127.0752812,37.6063533
12357,동일로157길,127.0761756,37.6097359
12358,동일로163길,127.0760553,37.6118501
12359,망우로68길,127.1010552,37.5968837
12360,망우로73길,127.1037918,37.6031299
12361,면목로21길,127.0820424,37.5724004
12362,면목로33길,127.0834822,37.576531
12363,면목로45길,127.0866742,37.5819343
12364,면목로48길,127.0905835,37.5820858
12365,면목로49길,127.0857564,37.5829114
12366,면목로55길,127.0858032,37.5843138
12367,면목로56길,127.0910175,37.5838074
12368,면목로78길,127.0903523,37.5907755
12369,봉우재로33길,127.088409,37.5942987
12370,봉화산로30길,127.0852079,37.5992809
12371,봉화산로4길,127.07529,37.5994082
12372,봉화산로56길,127.0979026,37.6043989
12373,사가정로42길,127.0824743,37.5787398
12374,사가정로54길,127.0874945,37.5789821
12375,신내로7가길,127.0942105,37.6025976
12376,용마산로100길,127.100697,37.590794
12377,용마산로112길,127.1031192,37.5986122
12378,용마산로118길,127.105908,37.6011222
12379,용마산로94길,127.099017,37.5886208
12380,중랑천로10길,127.0757101,37.5922053
12381,길음로7길,127.0226004,37.6036883
12382,돌곶이로14길,127.0613878,37.608624
12383,돌곶이로22길,127.0604017,37.6101523
12384,돌곶이로27길,127.0536588,37.6113382
12385,돌곶이로28길,127.0610963,37.6070225
12386,돌곶이로41길,127.0599191,37.6077808
12387,돌곶이로8길,127.0636419,37.6069158
12388,동소문로13길,127.0075191,37.5893626
12389,동소문로15길,127.0144375,37.5939418
12390,동소문로26가길,127.0216602,37.5946033
12391,동소문로2길,127.0087616,37.5885622
12392,동소문로6길,127.0080677,37.5884258
12393,보국문로16길,127.0103108,37.6129005
12394,보문로13길,127.0196542,37.5798653
12395,보문로26길,127.0207861,37.5870959
12396,보문로31길,127.0144816,37.5874488
12397,보문로32길,127.0197479,37.5901028
12398,삼선교로10길,127.0094957,37.5858498
12399,삼선교로10다길,127.008679,37.5849979
12400,삼선교로16가길,127.0116099,37.5844757
12401,삼양로8길,127.0247112,37.6083037
12402,성북로8길,127.0052663,37.5914423
12403,솔샘로6길,127.0066862,37.6093665
12404,아리랑로4길,127.0182492,37.5954656
12405,안암로5길,127.023296,37.5812396
12406,오패산로19길,127.0346286,37.609482
12407,오패산로3길,127.0346516,37.6069192
12408,오패산로4길,127.040091,37.6040349
12409,인촌로17가길,127.0241197,37.5878983
12410,인촌로1길,127.0185183,37.5877468
12411,개운사길,127.02927,37.5881084
12412,인촌로24길,127.0294978,37.5844791
12413,인촌로5길,127.0199031,37.5856457
12414,인촌로6길,127.0210736,37.5841165
12415,장월로1길,127.0441696,37.6053886
12416,장위로50길,127.0570924,37.6147537
12417,정릉로26길,127.0112742,37.6037875
12418,정릉로27길,127.0133301,37.6077754
12419,정릉로8길,126.9997462,37.6084669
12420,종암로16길,127.0376363,37.5975149
12421,종암로19길,127.0307518,37.5981424
12422,종암로21길,127.0317508,37.6017072
12423,종암로24가길,127.036672,37.6004726
12424,종암로5길,127.0342477,37.5935172
12425,지봉로20길,127.0186495,37.5829022
12426,창경궁로43길,127.0035418,37.589624
12427,한천로101가길,127.0493431,37.6203483
12428,한천로76길,127.0643946,37.6110972
12429,화랑로13길,127.0416071,37.6059975
12430,화랑로14길,127.0438079,37.60192
12431,화랑로19길,128.6371174,35.8738096
12432,화랑로1길,127.0332465,37.6046953
12433,화랑로32길,127.0580072,37.6067526
12434,화랑로40길,127.0627789,37.6130719
12435,노해로17길,127.0201303,37.6404746
12436,노해로23길,127.0203077,37.6457744
12437,노해로33길,127.0214865,37.6474177
12438,덕릉로40길,127.0318339,37.6340142
12439,덕릉로41길,127.0289728,37.6373968
12440,도봉로13길,127.0345749,37.6662661
12441,도봉로18길,127.0488039,37.6616965
12442,도봉로45길,127.0236188,37.6237756
12443,도봉로67길,127.0220894,37.6299041
12444,도봉로76길,127.0255617,37.6333942
12445,도봉로8길,127.032195,37.6119214
12446,도봉로99길,127.02809,37.6428374
12447,삼각산로28길,127.0198882,37.6384924
12448,삼양로20길,127.0234682,37.6144675
12449,삼양로24길,127.0225053,37.6171174
12450,삼양로27길,127.0194937,37.6185492
12451,삼양로41길,127.0175304,37.621758
12452,삼양로54길,127.0224032,37.6236253
12453,삼양로77길,127.0154847,37.629088
12454,삼양로93길,127.0162564,37.6374493
12455,솔매로41길,127.0226972,37.6271531
12456,솔매로45길,127.0243371,37.6280969
12457,솔매로50길,127.027722,37.6243756
12458,솔샘로65길,127.026574,37.6201967
12459,수유로12길,127.0213621,37.6325048
12460,오패산로30길,127.0350209,37.6146092
12461,오패산로52길,127.0316406,37.6259244
12462,오패산로67길,127.0265312,37.635805
12463,인수봉로56길,127.013997,37.636326
12464,인수봉로72길,127.0125506,37.6429593
12465,인수봉로79길,127.0076479,37.6429521
12466,한천로109길,127.0415812,37.6275777
12467,한천로124나길,127.0305989,37.6386149
12468,한천로130길,127.0318719,37.6397691
12469,한천로132길,127.0301882,37.6410487
12470,한천로139가길,127.0238049,37.6412297
12471,한천로140길,127.0275736,37.641548
12472,노해로60길,127.0337378,37.6488791
12473,노해로63다길,127.0457618,37.6544893
12474,덕릉로60길,127.0445914,37.6312489
12475,도당로13가길,127.0385755,37.6670432
12476,도당로13바길,127.0362243,37.6683744
12477,도당로19길,127.0394536,37.6692645
12478,도당로29길,127.0420418,37.6692855
12479,도봉로109길,127.0301948,37.6475407
12480,도봉로114길,127.0368443,37.6475056
12481,도봉로143길,127.039807,37.6619205
12482,도봉로147길,127.0398432,37.6651558
12483,도봉로152가길,127.0450049,37.6739277
12484,도봉로156길,127.045602,37.67305
12485,도봉로169나길,127.0434158,37.6768693
12486,도봉로181길,127.042155,37.6852639
12487,도봉산4길,127.0422625,37.6883645
12488,도봉산길,127.0336271,37.6879391
12489,방학로10길,127.0341054,37.6640702
12490,방학로15길,127.0238181,37.6603412
12491,방학로5길,127.0382371,37.6614038
12492,방학로6가길,127.0384357,37.6653933
12493,삼양로144길,127.0141472,37.6517028
12494,시루봉로23길,127.0414802,37.6734529
12495,우이천로32길,127.0250966,37.6494197
12496,우이천로4다길,127.040217,37.6356609
12497,해등로16길,127.0426478,37.6553013
12498,공릉로58길,127.0734024,37.6351591
12499,동일로173가길,127.0726318,37.6216387
12500,동일로192길,127.0760258,37.6268785
12501,동일로242길,127.0577785,37.6749848
12502,상계로12길,127.0693811,37.6565894
12503,상계로1길,127.062051,37.6583056
12504,상계로9가길,127.0675733,37.6594541
12505,석계로1길,127.0622504,37.6157156
12506,한글비석로22길,127.074078,37.660971
12507,한글비석로24길,127.0726236,37.6626414
12508,한글비석로44길,127.0704121,37.6644142
12509,가좌로7길,126.9193356,37.586362
12510,갈현로1길,126.908582,37.599575
12511,갈현로33길,126.9132712,37.6216341
12512,갈현로41길,126.9146049,37.6252706
12513,갈현로7길,126.9084764,37.6039169
12514,불광천길,126.9150787,37.5922235
12515,서오릉로21길,126.9064354,37.6142936
12516,서오릉로8길,126.9233954,37.6088148
12517,수색로18길,126.8934217,37.5857862
12518,역말로9길,126.9219924,37.6132182
12519,연서로11길,126.9135083,37.6084421
12520,연서로13길,126.9131031,37.6096633
12521,연서로16길,126.9183338,37.6092322
12522,연서로17길,126.9146012,37.6136331
12523,연서로21길,126.9157423,37.6152234
12524,연서로27길,126.917352,37.6180865
12525,연서로28길,126.921456,37.6174348
12526,연서로29길,126.9181893,37.6194614
12527,연서로33길,126.9242014,37.6219056
12528,연서로34길,126.9287758,37.621558
12529,연서로3길,126.9126299,37.6024986
12530,연서로41길,126.9261025,37.6265211
12531,연서로5길,126.9124613,37.6038091
12532,은평로10길,126.9242528,37.5989298
12533,은평로13길,126.9149246,37.5889318
12534,은평로20길,126.9332329,37.5997949
12535,은평로3길,126.9148639,37.6003675
12536,은평로8길,126.9196683,37.5982091
12537,응암로12길,126.9184079,37.5876528
12538,응암로13길,126.9149246,37.5889318
12539,응암로14길,126.9197494,37.589883
12540,응암로22길,126.9207154,37.5934238
12541,응암로34길,126.9230214,37.5977468
12542,증산로13길,126.9102603,37.5880153
12543,증산로15길,126.908343,37.5900323
12544,증산로17길,126.9096189,37.5910476
12545,증산로21길,126.9127973,37.5961241
12546,증산로5길,126.9056018,37.583846
12547,증산로9길,126.9074105,37.58601
12548,증산서길,126.9075036,37.5846243
12549,진흥로12길,126.9268975,37.6075571
12550,진흥로1길,126.9185098,37.6033089
12551,통일로69길,126.9261456,37.6111154
12552,통일로78길,126.9243878,37.6185485
12553,통일로87길,126.9179892,37.6232305
12554,통일로92길,126.9223725,37.625885
12555,가재울로6길,126.9232664,37.5763016
12556,독립문로8길,126.9601395,37.5673076
12557,명지대길,126.9217026,37.5830918
12558,모래내로15길,126.9198012,37.5740091
12559,북아현로4길,126.9583898,37.5597105
12560,세검정로1길,126.9443997,37.5936893
12561,세무서2길,126.94632,37.58882
12562,세무서길,126.945948,37.589915
12563,수색로8길,126.9063763,37.5763013
12564,신촌로37길,126.9587522,37.5581447
12565,연희로10길,126.932779,37.5651751
12566,응암로1길,126.9103991,37.5815793
12567,증가로10길,126.9250581,37.57933
12568,증가로20가길,126.9198261,37.5815978
12569,증가로23나길,126.9132171,37.5806817
12570,증가로6길,126.9267646,37.5780798
12571,충정로4길,126.9641918,37.5608417
12572,충정로6길,126.9670095,37.5626702
12573,통일로11길,126.9623247,37.5692354
12574,통일로37길,126.9440977,37.587035
12575,통일로39길,126.9417092,37.5877256
12576,홍연길,NA,NA
12577,홍제내길,126.9368699,37.5867942
12578,광성로6길,126.939555,37.5478241
12579,대흥로21길,126.9440734,37.5532508
12580,대흥로28길,126.9472639,37.5552531
12581,도화4길,126.951186,37.5399499
12582,도화길,126.949725,37.5409204
12583,독막로22길,126.9283471,37.5464659
12584,독막로32길,126.938245,37.546154
12585,독막로8길,126.9179263,37.5468636
12586,동교로17길,126.914952,37.5573668
12587,동교로19길,126.9170088,37.5575678
12588,동교로25길,126.9205348,37.5588443
12589,동교로27길,126.9217343,37.5596674
12590,동교로38길,126.925644,37.5616698
12591,마포대로12길,126.954604,37.5470612
12592,마포대로20길,126.9576095,37.5518015
12593,마포대로4길,126.9459292,37.5368684
12594,만리재옛길,126.9568875,37.5475132
12595,망원로11길,126.9058145,37.5595587
12596,망원로2길,126.902117,37.5545778
12597,매봉산로2길,126.8956667,37.5773826
12598,모래내로7길,126.9107738,37.5675648
12599,방울내로9안길,126.9002297,37.5607969
12600,백범로16길,126.9424791,37.5468785
12601,성미산로11길,126.9158095,37.5641098
12602,성미산로1길,126.9069122,37.5605809
12603,성미산로32길,126.9235994,37.5634264
12604,성산로4길,126.9086457,37.5635576
12605,성지3길,126.9146143,37.5465078
12606,숭문8길,126.9479208,37.5506337
12607,숭문길,126.9460514,37.5502524
12608,신촌로12길,126.9328849,37.5550404
12609,신촌로28가길,126.9511351,37.5564935
12610,신촌로30길,126.9294307,37.5574667
12611,양화로11길,126.91491,37.5520737
12612,양화로1길,126.9095359,37.5510293
12613,양화진길,126.9123077,37.5472123
12614,와우산로29가길,126.9266367,37.5540112
12615,와우산로29길,126.9282194,37.5554309
12616,와우산로3길,126.921513,37.545837
12617,월드컵로10길,126.913442,37.5551324
12618,월드컵로11길,126.9082176,37.5539279
12619,월드컵로16길,126.9116049,37.5573527
12620,월드컵로19길,126.9073104,37.5549895
12621,월드컵로25길,126.9041813,37.557815
12622,월드컵로36길,126.9045677,37.5676047
12623,월드컵로7길,126.9087321,37.5523497
12624,월드컵로8길,126.9145734,37.5533069
12625,토정로37길,126.9459021,37.5418539
12626,효창원로93길,126.9626153,37.548179
12627,가로공원로58길,126.8248273,37.5324797
12628,곰달래로10길,126.8375334,37.527874
12629,곰달래로2길,126.8345101,37.5281216
12630,곰달래로3길,126.832854,37.5316461
12631,곰달래로5길,126.83168,37.5338522
12632,남부순환로33길,126.8309939,37.5382535
12633,남부순환로40길,126.8259497,37.5332835
12634,남부순환로58길,126.8308772,37.5298965
12635,남부순환로70길,126.8352166,37.521906
12636,남부순환로79길,126.842573,37.5177882
12637,남부순환로88길,126.8407678,37.5114184
12638,목동남로4길,126.8676048,37.5092286
12639,목동동로12길,126.8738458,37.5229444
12640,목동동로8길,126.8715748,37.5165921
12641,목동로19길,126.8616429,37.5247756
12642,목동로9길,126.8621716,37.5227583
12643,목동중앙남로3가길,126.8646396,37.5383328
12644,목동중앙로13나길,126.8801704,37.5447404
12645,목동중앙로3길,126.8685455,37.5378317
12646,목동중앙본로7길,126.8673511,37.5394996
12647,목동중앙북로16길,126.8728807,37.5437211
12648,목동중앙북로8길,126.8664435,37.5456576
12649,목동중앙서로7길,126.8660262,37.5336206
12650,목동중앙서로8가길,126.8649288,37.5309542
12651,신목로2길,126.8761665,37.5206554
12652,신목로5길,126.8730296,37.5176196
12653,신목로6길,126.874835,37.5204712
12654,신월로15길,126.8415168,37.5197054
12655,신월로20길,126.8457258,37.5186508
12656,오목로23길,126.8503105,37.5265189
12657,오목로30길,126.8541609,37.523087
12658,오목로3길,126.8388323,37.5228295
12659,오목로5길,126.8402518,37.5241155
12660,은행정로5길,126.8571034,37.5210108
12661,은행정로7길,126.8560131,37.5220119
12662,중앙로25길,128.5450288,35.9451985
12663,중앙로32길,126.8595449,37.5200903
12664,중앙로36길,126.8571821,37.5195857
12665,중앙로45길,126.8505263,37.5211119
12666,중앙로47길,126.8500887,37.5186724
12667,중앙로51길,126.8457906,37.5244118
12668,중앙로55길,126.8455423,37.5261541
12669,지양로7길,126.831837,37.5206539
12670,화곡로3길,126.8273178,37.5411195
12671,화곡로4길,126.8457053,37.5397
12672,가로공원로76가길,126.8422665,37.5341837
12673,가로공원로80길,126.8397284,37.5353861
12674,강서로15길,126.8411845,37.5319236
12675,강서로17가길,126.8439933,37.5342486
12676,강서로18길,126.8497117,37.5345347
12677,강서로29길,126.8388639,37.5386981
12678,강서로35길,126.8361551,37.5426084
12679,강서로45길,126.8318818,37.5493311
12680,강서로45다길,126.8346037,37.5453003
12681,강서로47길,126.8324547,37.5528485
12682,강서로47라길,126.8325036,37.5516266
12683,강서로5가길,126.8459484,37.529002
12684,강서로5나길,126.8432118,37.5284251
12685,강서로5라길,126.8546806,37.5299224
12686,강서로8길,126.854067,37.5303471
12687,개화동로23길,126.8086469,37.5661523
12688,개화동로25길,126.8087572,37.5655031
12689,곰달래로25길,126.8485417,37.532258
12690,곰달래로31길,126.851339,37.5331138
12691,곰달래로47길,126.8559932,37.5340046
12692,곰달래로53길,126.8575182,37.5349296
